Taille,Test,CPU,Mem,Action,Structure
11288000,102,4.39,409828,getValue_first,vector
8118000,102,4.06,305472,getValue_middle,arraylist
8118000,102,3.12,311248,getValue_middle,vector
26387000,102,13.85,939136,getValue_last,arraylist
26387000,102,12.16,878760,getValue_last,vector
12729000,103,5.68,439528,insert,arraylist
12729000,103,6.60,456224,insert,vector
10158000,103,4.80,380076,removeValue_first,arraylist
10158000,103,4.02,355000,removeValue_first,vector
12550000,103,6.05,440712,removeValue_middle,arraylist
12550000,103,5.22,476364,removeValue_middle,vector
5865000,103,2.83,257776,removeValue_last,arraylist
5865000,103,2.31,252720,removeValue_last,vector
16690000,103,9.37,649004,changeValue_first,arraylist
16690000,103,8.66,609992,changeValue_first,vector
26188000,103,13.20,957924,changeValue_middle,arraylist
26188000,103,12.67,882384,changeValue_middle,vector
10558000,103,4.76,369724,changeValue_last,arraylist
10558000,103,4.20,419860,changeValue_last,vector
19902000,103,9.82,701192,getValue_first,arraylist
19902000,103,9.38,666404,getValue_first,vector
14878000,103,9.32,615580,getValue_middle,arraylist
14878000,103,5.29,466520,getValue_middle,vector
5016000,103,2.87,247648,getValue_last,arraylist
5016000,103,2.01,202592,getValue_last,vector
26010000,104,13.08,946252,insert,arraylist
26010000,104,11.95,877300,insert,vector
31373000,104,14.82,1076096,removeValue_first,arraylist
31373000,104,13.26,985188,removeValue_first,vector
26520000,104,13.46,951360,removeValue_middle,arraylist
26520000,104,12.30,876672,removeValue_middle,vector
14095000,104,9.28,606988,removeValue_last,arraylist
14095000,104,5.30,469040,removeValue_last,vector
31110000,104,13.77,952056,changeValue_first,arraylist
31110000,104,13.41,949128,changeValue_first,vector
15670000,104,8.93,636084,changeValue_middle,arraylist
15670000,104,5.82,477728,changeValue_middle,vector
21634000,104,11.27,844424,changeValue_last,arraylist
21634000,104,10.27,856152,changeValue_last,vector
16618000,104,9.58,645424,getValue_first,arraylist
16618000,104,9.14,612772,getValue_first,vector
19831000,104,10.44,691144,getValue_middle,arraylist
19831000,104,9.22,660628,getValue_middle,vector
30378000,104,14.19,947720,getValue_last,arraylist
30378000,104,12.28,929984,getValue_last,vector
13362000,105,5.71,441420,insert,arraylist
13362000,105,5.33,466112,insert,vector
29211000,105,13.98,953428,removeValue_first,arraylist
29211000,105,12.57,929820,removeValue_first,vector
20695000,105,8.49,778940,removeValue_middle,arraylist
20695000,105,9.40,673264,removeValue_middle,vector
27188000,105,12.69,949116,removeValue_last,arraylist
27188000,105,11.85,921992,removeValue_last,vector
7928000,105,3.89,305764,changeValue_first,arraylist
7928000,105,2.82,311032,changeValue_first,vector
11475000,105,5.81,436772,changeValue_middle,arraylist
11475000,105,4.31,413832,changeValue_middle,vector
21168000,105,11.15,854500,changeValue_last,arraylist
21168000,105,9.72,876036,changeValue_last,vector
17028000,105,9.22,650056,getValue_first,arraylist
17028000,105,8.82,621324,getValue_first,vector
32026000,105,15.69,1157652,getValue_middle,arraylist
32026000,105,13.72,957952,getValue_middle,vector
24731000,105,11.89,848588,getValue_last,arraylist
24731000,105,11.29,881956,getValue_last,vector
24679000,106,12.38,849176,insert,arraylist
24679000,106,12.03,876848,insert,vector
12110000,106,6.00,436896,removeValue_first,arraylist
12110000,106,6.90,456904,removeValue_first,vector
24691000,106,12.06,847860,removeValue_middle,arraylist
24691000,106,10.25,876312,removeValue_middle,vector
19156000,106,10.08,686340,removeValue_last,arraylist
19156000,106,7.98,592072,removeValue_last,vector
20351000,106,10.58,728352,changeValue_first,arraylist
20351000,106,9.37,675260,changeValue_first,vector
19458000,106,9.84,688932,changeValue_middle,arraylist
19458000,106,8.95,661816,changeValue_middle,vector
21407000,106,11.33,854116,changeValue_last,arraylist
21407000,106,9.50,865384,changeValue_last,vector
32212000,106,15.60,1167856,getValue_first,arraylist
32212000,106,13.76,947992,getValue_first,vector
32428000,106,15.76,1163288,getValue_middle,arraylist
32428000,106,13.99,936004,getValue_middle,vector
23735000,106,11.99,852380,getValue_last,arraylist
23735000,106,11.60,887464,getValue_last,vector
9389000,107,4.85,377436,insert,arraylist
9389000,107,3.44,322392,insert,vector
27233000,107,13.65,952872,removeValue_first,arraylist
27233000,107,13.16,882892,removeValue_first,vector
26750000,107,13.35,934808,removeValue_middle,arraylist
26750000,107,11.61,920872,removeValue_middle,vector
11786000,107,5.41,447080,removeValue_last,arraylist
11786000,107,4.28,415660,removeValue_last,vector
6561000,107,3.66,310148,changeValue_first,arraylist
6561000,107,2.45,267988,changeValue_first,vector
17107000,107,9.66,652688,changeValue_middle,arraylist
17107000,107,8.76,617320,changeValue_middle,vector
25547000,107,11.98,854952,changeValue_last,arraylist
25547000,107,11.20,912680,changeValue_last,vector
10869000,107,5.05,373440,getValue_first,arraylist
10869000,107,6.07,449460,getValue_first,vector
7552000,107,3.91,308220,getValue_middle,arraylist
7552000,107,3.18,310364,getValue_middle,vector
18398000,107,10.10,670356,getValue_last,arraylist
18398000,107,8.54,580416,getValue_last,vector
19108000,108,9.96,680128,insert,arraylist
19108000,108,8.90,679788,insert,vector
27893000,108,13.82,945788,removeValue_first,arraylist
27893000,108,14.16,931636,removeValue_first,vector
20407000,108,11.27,700644,removeValue_middle,arraylist
20407000,108,9.89,672508,removeValue_middle,vector
32445000,108,16.35,1174932,removeValue_last,arraylist
32445000,108,14.32,952432,removeValue_last,vector
20695000,108,10.80,722840,changeValue_first,arraylist
20695000,108,9.17,694952,changeValue_first,vector
23143000,108,11.83,846860,changeValue_middle,arraylist
23143000,108,11.30,880796,changeValue_middle,vector
24886000,108,11.77,847344,changeValue_last,arraylist
24886000,108,12.20,882860,changeValue_last,vector
22893000,108,11.59,843124,getValue_first,arraylist
22893000,108,11.78,882036,getValue_first,vector
9004000,108,4.57,348492,getValue_middle,arraylist
9004000,108,3.21,314040,getValue_middle,vector
8112000,108,4.01,304608,getValue_last,arraylist
8112000,108,3.06,311468,getValue_last,vector
25298000,109,11.78,852056,insert,arraylist
25298000,109,10.69,880340,insert,vector
26676000,109,14.04,946252,removeValue_first,arraylist
26676000,109,12.95,876164,removeValue_first,vector
12376000,109,5.76,433852,removeValue_middle,arraylist
12376000,109,5.25,466092,removeValue_middle,vector
6094000,109,3.06,261068,removeValue_last,arraylist
6094000,109,2.36,261820,removeValue_last,vector
23326000,109,11.23,848328,changeValue_first,arraylist
23326000,109,10.05,863344,changeValue_first,vector
12233000,109,5.49,418236,changeValue_middle,arraylist
12233000,109,6.59,451280,changeValue_middle,vector
29670000,109,13.91,931488,changeValue_last,arraylist
29670000,109,13.41,959564,changeValue_last,vector
14397000,109,9.48,610800,getValue_first,arraylist
14397000,109,5.55,463100,getValue_first,vector
13649000,109,5.94,441260,getValue_middle,arraylist
13649000,109,5.40,468188,getValue_middle,vector
27511000,109,13.28,955060,getValue_last,arraylist
27511000,109,12.30,888948,getValue_last,vector
28784000,110,13.91,955716,insert,arraylist
28784000,110,11.97,892500,insert,vector
32206000,110,21.70,1230104,removeValue_first,arraylist
32206000,110,14.61,939044,removeValue_first,vector
29402000,110,13.60,946604,removeValue_middle,arraylist
29402000,110,14.08,952244,removeValue_middle,vector
21136000,110,11.41,844452,removeValue_last,arraylist
21136000,110,10.57,848292,removeValue_last,vector
8756000,110,4.43,342680,changeValue_first,arraylist
8756000,110,3.21,313396,changeValue_first,vector
14732000,110,9.63,617788,changeValue_middle,arraylist
14732000,110,5.61,469276,changeValue_middle,vector
19927000,110,10.93,724320,changeValue_last,arraylist
19927000,110,9.44,659168,changeValue_last,vector
28888000,110,14.26,913380,getValue_first,arraylist
28888000,110,11.20,912396,getValue_first,vector
27924000,110,12.71,950916,getValue_middle,arraylist
27924000,110,13.49,964128,getValue_middle,vector
19841000,110,10.29,707120,getValue_last,arraylist
19841000,110,9.24,661088,getValue_last,vector
28091000,111,13.21,953052,insert,arraylist
28091000,111,11.27,910152,insert,vector
12267000,111,6.18,434340,removeValue_first,arraylist
12267000,111,5.06,467964,removeValue_first,vector
31226000,111,14.64,1074256,removeValue_middle,arraylist
31226000,111,13.98,963744,removeValue_middle,vector
11956000,111,5.45,447104,removeValue_last,arraylist
11956000,111,6.27,449020,removeValue_last,vector
15905000,111,9.29,626648,changeValue_first,arraylist
15905000,111,5.69,477756,changeValue_first,vector
30537000,111,13.56,957108,changeValue_middle,arraylist
30537000,111,13.78,953608,changeValue_middle,vector
29418000,111,13.23,954680,changeValue_last,arraylist
29418000,111,13.07,961628,changeValue_last,vector
10729000,111,5.73,414120,getValue_first,arraylist
10729000,111,4.33,416720,getValue_first,vector
12629000,111,5.87,435840,getValue_middle,arraylist
12629000,111,5.01,466248,getValue_middle,vector
20797000,111,10.78,855132,getValue_last,arraylist
20797000,111,9.00,678760,getValue_last,vector
6503000,112,3.69,313040,insert,arraylist
6503000,112,2.41,267944,insert,vector
26412000,112,13.26,953444,removeValue_first,arraylist
26412000,112,11.74,904908,removeValue_first,vector
29668000,112,13.49,950796,removeValue_middle,arraylist
29668000,112,13.85,955776,removeValue_middle,vector
5865000,112,2.94,257044,removeValue_last,arraylist
5865000,112,2.30,259480,removeValue_last,vector
12554000,112,5.82,431972,changeValue_first,arraylist
12554000,112,6.66,454948,changeValue_first,vector
16033000,112,9.13,632860,changeValue_middle,arraylist
16033000,112,8.72,601852,changeValue_middle,vector
22124000,112,11.46,847620,changeValue_last,arraylist
22124000,112,11.41,877412,changeValue_last,vector
31348000,112,15.08,1075164,getValue_first,arraylist
31348000,112,13.25,981500,getValue_first,vector
9805000,112,5.19,376636,getValue_middle,arraylist
9805000,112,3.89,349024,getValue_middle,vector
15222000,112,9.40,626724,getValue_last,arraylist
15222000,112,7.32,528712,getValue_last,vector
24329000,113,11.76,849156,insert,arraylist
24329000,113,12.58,888960,insert,vector
30943000,113,14.19,953984,removeValue_first,arraylist
30943000,113,14.20,959800,removeValue_first,vector
22681000,113,11.32,854940,removeValue_middle,arraylist
22681000,113,11.50,887292,removeValue_middle,vector
10537000,113,4.85,379396,removeValue_last,arraylist
10537000,113,4.29,418848,removeValue_last,vector
30598000,113,13.17,952356,changeValue_first,arraylist
30598000,113,13.31,935112,changeValue_first,vector
15874000,113,9.13,631268,changeValue_middle,arraylist
15874000,113,8.71,596680,changeValue_middle,vector
32083000,113,16.00,1173072,changeValue_last,arraylist
32083000,113,13.78,935000,changeValue_last,vector
25507000,113,12.15,846260,getValue_first,arraylist
25507000,113,11.75,883388,getValue_first,vector
30365000,113,13.41,959348,getValue_middle,arraylist
30365000,113,12.82,975108,getValue_middle,vector
27369000,113,13.08,938500,getValue_last,arraylist
27369000,113,11.10,903496,getValue_last,vector
8067000,114,3.97,310516,insert,arraylist
8067000,114,3.08,310212,insert,vector
26726000,114,13.14,940368,removeValue_first,arraylist
26726000,114,12.14,924920,removeValue_first,vector
6581000,114,3.61,304388,removeValue_middle,arraylist
6581000,114,2.56,268080,removeValue_middle,vector
16795000,114,9.84,649876,removeValue_last,arraylist
16795000,114,9.03,610268,removeValue_last,vector
24224000,114,11.80,840444,changeValue_first,arraylist
24224000,114,9.67,880184,changeValue_first,vector
28166000,114,13.38,949312,changeValue_middle,arraylist
28166000,114,13.08,973032,changeValue_middle,vector
30524000,114,13.36,947820,changeValue_last,arraylist
30524000,114,11.63,923232,changeValue_last,vector
8810000,114,4.34,350332,getValue_first,arraylist
8810000,114,3.05,314308,getValue_first,vector
20212000,114,10.72,733388,getValue_middle,arraylist
20212000,114,8.46,696204,getValue_middle,vector
28204000,114,13.21,945472,getValue_last,arraylist
28204000,114,13.20,955076,getValue_last,vector
18011000,115,9.45,664292,insert,arraylist
18011000,115,7.79,579152,insert,vector
14006000,115,9.78,620236,removeValue_first,arraylist
14006000,115,5.78,462348,removeValue_first,vector
27086000,115,13.32,953980,removeValue_middle,arraylist
27086000,115,12.18,883248,removeValue_middle,vector
7467000,115,3.67,308572,removeValue_last,arraylist
7467000,115,2.94,311260,removeValue_last,vector
27220000,115,13.22,946532,changeValue_first,arraylist
27220000,115,11.90,882068,changeValue_first,vector
15795000,115,9.25,632204,changeValue_middle,arraylist
15795000,115,7.20,534720,changeValue_middle,vector
18821000,115,9.53,679668,changeValue_last,arraylist
18821000,115,8.66,647044,changeValue_last,vector
31412000,115,14.34,1080320,getValue_first,arraylist
31412000,115,13.33,963180,getValue_first,vector
18304000,115,9.67,669072,getValue_middle,arraylist
18304000,115,8.74,638192,getValue_middle,vector
18606000,115,9.90,680320,getValue_last,arraylist
18606000,115,8.86,643724,getValue_last,vector
18887000,116,9.42,683908,insert,arraylist
18887000,116,8.10,587280,insert,vector
19331000,116,10.16,684084,removeValue_first,arraylist
19331000,116,9.90,654064,removeValue_first,vector
7949000,116,3.78,308148,removeValue_middle,arraylist
7949000,116,3.10,312320,removeValue_middle,vector
13168000,116,5.71,437808,removeValue_last,arraylist
13168000,116,4.94,468196,removeValue_last,vector
6846000,116,3.75,306664,changeValue_first,arraylist
6846000,116,2.42,268820,changeValue_first,vector
27524000,116,13.01,954060,changeValue_middle,arraylist
27524000,116,12.14,887504,changeValue_middle,vector
16314000,116,9.96,638116,changeValue_last,arraylist
16314000,116,8.66,606484,changeValue_last,vector
20736000,116,10.91,726280,getValue_first,arraylist
20736000,116,8.96,704452,getValue_first,vector
25291000,116,12.07,850120,getValue_middle,arraylist
25291000,116,11.99,888028,getValue_middle,vector
14696000,116,9.86,612796,getValue_last,arraylist
14696000,116,5.14,469148,getValue_last,vector
15521000,117,9.10,632424,insert,arraylist
15521000,117,5.36,470264,insert,vector
30703000,117,13.47,954412,removeValue_first,arraylist
30703000,117,13.65,980232,removeValue_first,vector
30981000,117,13.42,953468,removeValue_middle,arraylist
30981000,117,12.73,966736,removeValue_middle,vector
21876000,117,11.34,855684,removeValue_last,arraylist
21876000,117,10.24,857224,removeValue_last,vector
26083000,117,12.88,957808,changeValue_first,arraylist
26083000,117,11.83,874860,changeValue_first,vector
17808000,117,9.46,660916,changeValue_middle,arraylist
17808000,117,8.96,633072,changeValue_middle,vector
10711000,117,4.89,374116,changeValue_last,arraylist
10711000,117,6.02,451724,changeValue_last,vector
5477000,117,2.71,255076,getValue_first,arraylist
5477000,117,2.17,253732,getValue_first,vector
8045000,117,3.82,306568,getValue_middle,arraylist
8045000,117,3.31,313272,getValue_middle,vector
24135000,117,11.47,840536,getValue_last,arraylist
24135000,117,9.70,858704,getValue_last,vector
26804000,118,12.85,939808,insert,arraylist
26804000,118,11.60,906104,insert,vector
15881000,118,9.17,637280,removeValue_first,arraylist
15881000,118,7.42,544996,removeValue_first,vector
25014000,118,11.92,854064,removeValue_middle,arraylist
25014000,118,12.20,883764,removeValue_middle,vector
13396000,118,6.09,431044,removeValue_last,arraylist
13396000,118,5.10,467108,removeValue_last,vector
8712000,118,4.54,350352,changeValue_first,arraylist
8712000,118,3.02,315520,changeValue_first,vector
29613000,118,13.30,956548,changeValue_middle,arraylist
29613000,118,11.35,928100,changeValue_middle,vector
30837000,118,13.56,951800,changeValue_last,arraylist
30837000,118,13.44,958604,changeValue_last,vector
21056000,118,11.25,846152,getValue_first,arraylist
21056000,118,9.87,848720,getValue_first,vector
27462000,118,12.97,951904,getValue_middle,arraylist
27462000,118,12.22,883908,getValue_middle,vector
31420000,118,14.29,1077620,getValue_last,arraylist
31420000,118,12.43,961060,getValue_last,vector
21486000,119,11.08,854600,insert,arraylist
21486000,119,9.33,843252,insert,vector
23968000,119,11.68,830848,removeValue_first,arraylist
23968000,119,12.28,883708,removeValue_first,vector
23533000,119,11.52,851500,removeValue_middle,arraylist
23533000,119,10.02,857692,removeValue_middle,vector
12866000,119,5.65,439832,removeValue_last,arraylist
12866000,119,5.05,466008,removeValue_last,vector
13898000,119,8.78,603344,changeValue_first,arraylist
13898000,119,7.07,512040,changeValue_first,vector
24735000,119,11.46,848384,changeValue_middle,arraylist
24735000,119,11.61,887800,changeValue_middle,vector
6492000,119,3.79,308948,changeValue_last,arraylist
6492000,119,2.33,265892,changeValue_last,vector
27709000,119,13.21,952712,getValue_first,arraylist
27709000,119,11.92,898904,getValue_first,vector
9782000,119,4.95,375844,getValue_middle,arraylist
9782000,119,3.76,353152,getValue_middle,vector
16151000,119,9.38,639492,getValue_last,arraylist
16151000,119,9.01,603784,getValue_last,vector
14375000,120,9.28,614456,insert,arraylist
14375000,120,7.29,518668,insert,vector
7890000,120,3.93,306012,removeValue_first,arraylist
7890000,120,2.96,317360,removeValue_first,vector
5124000,120,2.92,249436,removeValue_middle,arraylist
5124000,120,2.17,206184,removeValue_middle,vector
17248000,120,9.48,654204,removeValue_last,arraylist
17248000,120,7.59,563552,removeValue_last,vector
26351000,120,13.05,954600,changeValue_first,arraylist
26351000,120,12.20,884448,changeValue_first,vector
9996000,120,4.81,378312,changeValue_middle,arraylist
9996000,120,3.60,352452,changeValue_middle,vector
16130000,120,9.34,636044,changeValue_last,arraylist
16130000,120,7.24,555384,changeValue_last,vector
14654000,120,9.31,612268,getValue_first,arraylist
14654000,120,5.38,471216,getValue_first,vector
19597000,120,9.83,700960,getValue_middle,arraylist
19597000,120,9.45,659472,getValue_middle,vector
18334000,120,9.31,674664,getValue_last,arraylist
18334000,120,8.66,640336,getValue_last,vector
7427000,121,3.73,305084,insert,arraylist
7427000,121,2.97,316020,insert,vector
15586000,121,10.25,625776,removeValue_first,arraylist
15586000,121,7.61,538224,removeValue_first,vector
20955000,121,11.57,836180,removeValue_middle,arraylist
20955000,121,9.39,682232,removeValue_middle,vector
7494000,121,3.69,306904,removeValue_last,arraylist
7494000,121,2.81,310968,removeValue_last,vector
7971000,121,3.71,303692,changeValue_first,arraylist
7971000,121,2.63,315188,changeValue_first,vector
25192000,121,11.43,852268,changeValue_middle,arraylist
25192000,121,11.62,886800,changeValue_middle,vector
12355000,121,5.90,435424,changeValue_last,arraylist
12355000,121,4.30,418956,changeValue_last,vector
14872000,121,9.22,614664,getValue_first,arraylist
14872000,121,7.27,528216,getValue_first,vector
11893000,121,5.44,444836,getValue_middle,arraylist
11893000,121,4.19,420856,getValue_middle,vector
14442000,121,9.11,618204,getValue_last,arraylist
14442000,121,7.80,515308,getValue_last,vector
29637000,122,14.26,948600,insert,arraylist
29637000,122,14.01,943808,insert,vector
18961000,122,10.00,681316,removeValue_first,arraylist
18961000,122,9.52,653804,removeValue_first,vector
12362000,122,5.61,418076,removeValue_middle,arraylist
12362000,122,5.10,466548,removeValue_middle,vector
25576000,122,12.77,938004,removeValue_last,arraylist
25576000,122,11.63,914516,removeValue_last,vector
18091000,122,9.77,664236,changeValue_first,arraylist
18091000,122,7.60,570952,changeValue_first,vector
17295000,122,9.57,658668,changeValue_middle,arraylist
17295000,122,7.53,558780,changeValue_middle,vector
26615000,122,12.70,952980,changeValue_last,arraylist
26615000,122,12.06,883504,changeValue_last,vector
18187000,122,9.28,674316,getValue_first,arraylist
18187000,122,8.65,640696,getValue_first,vector
23956000,122,11.47,854016,getValue_middle,arraylist
23956000,122,11.31,885844,getValue_middle,vector
15434000,122,9.43,627712,getValue_last,arraylist
15434000,122,7.44,529488,getValue_last,vector
14121000,123,9.10,606016,insert,arraylist
14121000,123,7.58,518216,insert,vector
29474000,123,13.93,941292,removeValue_first,arraylist
29474000,123,13.67,940888,removeValue_first,vector
16554000,123,9.60,650748,removeValue_middle,arraylist
16554000,123,9.46,615832,removeValue_middle,vector
5934000,123,2.90,256548,removeValue_last,arraylist
5934000,123,2.26,258988,removeValue_last,vector
26718000,123,12.84,956740,changeValue_first,arraylist
26718000,123,11.03,917460,changeValue_first,vector
30772000,123,13.22,955752,changeValue_middle,arraylist
30772000,123,13.44,948068,changeValue_middle,vector
19107000,123,9.45,685920,changeValue_last,arraylist
19107000,123,9.04,647304,changeValue_last,vector
6394000,123,3.43,303828,getValue_first,arraylist
6394000,123,2.28,265928,getValue_first,vector
26541000,123,13.48,953232,getValue_middle,arraylist
26541000,123,10.88,893300,getValue_middle,vector
19529000,123,10.13,689416,getValue_last,arraylist
19529000,123,9.05,656924,getValue_last,vector
32473000,124,20.38,1220692,insert,arraylist
32473000,124,14.00,996560,insert,vector
27157000,124,14.79,958984,removeValue_first,arraylist
27157000,124,13.21,876508,removeValue_first,vector
13464000,124,5.93,429700,removeValue_middle,arraylist
13464000,124,6.69,456588,removeValue_middle,vector
31079000,124,13.28,951324,removeValue_last,arraylist
31079000,124,13.58,950480,removeValue_last,vector
27192000,124,12.97,949948,changeValue_first,arraylist
27192000,124,12.00,885904,changeValue_first,vector
15288000,124,9.22,622800,changeValue_middle,arraylist
15288000,124,5.36,468520,changeValue_middle,vector
27359000,124,13.12,945808,changeValue_last,arraylist
27359000,124,10.92,924708,changeValue_last,vector
23043000,124,11.43,851956,getValue_first,arraylist
23043000,124,11.44,888504,getValue_first,vector
11829000,124,5.78,440784,getValue_middle,arraylist
11829000,124,4.47,416668,getValue_middle,vector
17427000,124,9.03,657136,getValue_last,arraylist
17427000,124,8.87,624808,getValue_last,vector
22429000,125,11.54,849636,insert,arraylist
22429000,125,9.80,860084,insert,vector
32325000,125,16.02,1167652,removeValue_first,arraylist
32325000,125,14.73,949880,removeValue_first,vector
23039000,125,11.45,851452,removeValue_middle,arraylist
23039000,125,11.32,875632,removeValue_middle,vector
5838000,125,2.93,260808,removeValue_last,arraylist
5838000,125,2.25,256500,removeValue_last,vector
23657000,125,11.59,839824,changeValue_first,arraylist
23657000,125,11.63,874244,changeValue_first,vector
13301000,125,5.81,436096,changeValue_middle,arraylist
13301000,125,4.93,474124,changeValue_middle,vector
15552000,125,8.94,629784,changeValue_last,arraylist
15552000,125,5.12,474672,changeValue_last,vector
27125000,125,12.92,951664,getValue_first,arraylist
27125000,125,11.07,925004,getValue_first,vector
19055000,125,9.73,685856,getValue_middle,arraylist
19055000,125,8.82,647424,getValue_middle,vector
21480000,125,11.07,852236,getValue_last,arraylist
21480000,125,10.39,857220,getValue_last,vector
10827000,126,4.77,378220,insert,arraylist
10827000,126,6.03,449656,insert,vector
21527000,126,11.55,859004,removeValue_first,arraylist
21527000,126,10.00,875796,removeValue_first,vector
17820000,126,9.85,664148,removeValue_middle,arraylist
17820000,126,9.51,639252,removeValue_middle,vector
13855000,126,8.68,605448,removeValue_last,arraylist
13855000,126,6.80,461856,removeValue_last,vector
13899000,126,8.96,603288,changeValue_first,arraylist
13899000,126,5.07,467120,changeValue_first,vector
6834000,126,3.64,304700,changeValue_middle,arraylist
6834000,126,2.38,273348,changeValue_middle,vector
16046000,126,9.19,638776,changeValue_last,arraylist
16046000,126,9.05,597860,changeValue_last,vector
12918000,126,5.93,442812,getValue_first,arraylist
12918000,126,6.52,450712,getValue_first,vector
8271000,126,3.99,307656,getValue_middle,arraylist
8271000,126,3.10,317532,getValue_middle,vector
11405000,126,4.88,376804,getValue_last,arraylist
11405000,126,4.08,419960,getValue_last,vector
25424000,127,11.79,848196,insert,arraylist
25424000,127,11.44,896424,insert,vector
21697000,127,11.60,849960,removeValue_first,arraylist
21697000,127,10.09,877716,removeValue_first,vector
23176000,127,11.40,853452,removeValue_middle,arraylist
23176000,127,11.89,888220,removeValue_middle,vector
16385000,127,9.19,650324,removeValue_last,arraylist
16385000,127,8.84,607416,removeValue_last,vector
7807000,127,3.84,310456,changeValue_first,arraylist
7807000,127,2.98,317188,changeValue_first,vector
17213000,127,9.39,652436,changeValue_middle,arraylist
17213000,127,8.45,623844,changeValue_middle,vector
22815000,127,11.46,852200,changeValue_last,arraylist
22815000,127,11.45,894984,changeValue_last,vector
6549000,127,3.61,307408,getValue_first,arraylist
6549000,127,2.33,272992,getValue_first,vector
17351000,127,9.44,654952,getValue_middle,arraylist
17351000,127,8.53,626152,getValue_middle,vector
24319000,127,11.70,851632,getValue_last,arraylist
24319000,127,9.93,887008,getValue_last,vector
21239000,128,11.72,856340,insert,arraylist
21239000,128,9.66,861340,insert,vector
28495000,128,13.84,942996,removeValue_first,arraylist
28495000,128,13.66,973416,removeValue_first,vector
17964000,128,10.13,662740,removeValue_middle,arraylist
17964000,128,9.69,644692,removeValue_middle,vector
30891000,128,14.21,949324,removeValue_last,arraylist
30891000,128,12.78,975692,removeValue_last,vector
10029000,128,4.72,381640,changeValue_first,arraylist
10029000,128,3.74,350124,changeValue_first,vector
12339000,128,5.73,441000,changeValue_middle,arraylist
12339000,128,6.29,453368,changeValue_middle,vector
6700000,128,3.66,308440,changeValue_last,arraylist
6700000,128,2.43,271940,changeValue_last,vector
18440000,128,9.22,672256,getValue_first,arraylist
18440000,128,7.88,584992,getValue_first,vector
12585000,128,6.10,435620,getValue_middle,arraylist
12585000,128,5.07,470880,getValue_middle,vector
11697000,128,5.80,433492,getValue_last,arraylist
11697000,128,4.22,418500,getValue_last,vector
22077000,129,11.35,847652,insert,arraylist
22077000,129,10.14,866732,insert,vector
25888000,129,13.23,952048,removeValue_first,arraylist
25888000,129,11.78,913208,removeValue_first,vector
8574000,129,4.07,307084,removeValue_middle,arraylist
8574000,129,3.01,317188,removeValue_middle,vector
5266000,129,2.85,249540,removeValue_last,arraylist
5266000,129,2.25,247788,removeValue_last,vector
31496000,129,20.21,1222028,changeValue_first,arraylist
31496000,129,13.34,958600,changeValue_first,vector
11333000,129,5.08,382596,changeValue_middle,arraylist
11333000,129,4.42,415876,changeValue_middle,vector
31295000,129,14.28,1083800,changeValue_last,arraylist
31295000,129,13.74,964884,changeValue_last,vector
19468000,129,9.94,688300,getValue_first,arraylist
19468000,129,8.01,603052,getValue_first,vector
16471000,129,9.46,641764,getValue_middle,arraylist
16471000,129,9.08,611076,getValue_middle,vector
14002000,129,9.32,602840,getValue_last,arraylist
14002000,129,5.26,467544,getValue_last,vector
5222000,130,2.85,251924,insert,arraylist
5222000,130,2.10,206128,insert,vector
17009000,130,10.01,656064,removeValue_first,arraylist
17009000,130,7.84,560492,removeValue_first,vector
17110000,130,9.39,652156,removeValue_middle,arraylist
17110000,130,9.80,626352,removeValue_middle,vector
10555000,130,4.93,374976,removeValue_last,arraylist
10555000,130,4.19,422416,removeValue_last,vector
27895000,130,12.88,956104,changeValue_first,arraylist
27895000,130,13.04,975892,changeValue_first,vector
31857000,130,15.38,1172776,changeValue_middle,arraylist
31857000,130,13.97,944648,changeValue_middle,vector
32724000,130,15.84,1165532,changeValue_last,arraylist
32724000,130,13.75,957676,changeValue_last,vector
20068000,130,10.68,732588,getValue_first,arraylist
20068000,130,9.00,670432,getValue_first,vector
18091000,130,9.23,668520,getValue_middle,arraylist
18091000,130,7.71,575272,getValue_middle,vector
26266000,130,13.17,958328,getValue_last,arraylist
26266000,130,12.01,878308,getValue_last,vector
15065000,131,9.16,619924,insert,arraylist
15065000,131,7.03,525744,insert,vector
13662000,131,6.14,433464,removeValue_first,arraylist
13662000,131,5.33,469072,removeValue_first,vector
14175000,131,9.91,614712,removeValue_middle,arraylist
14175000,131,7.52,518980,removeValue_middle,vector
18773000,131,9.57,676944,removeValue_last,arraylist
18773000,131,7.77,594544,removeValue_last,vector
32626000,131,14.83,1172224,changeValue_first,arraylist
32626000,131,13.43,941032,changeValue_first,vector
13722000,131,5.90,439192,changeValue_middle,arraylist
13722000,131,5.20,465924,changeValue_middle,vector
11986000,131,5.88,428164,changeValue_last,arraylist
11986000,131,4.39,415940,changeValue_last,vector
28426000,131,12.92,953580,getValue_first,arraylist
28426000,131,13.23,942852,getValue_first,vector
13307000,131,5.77,437652,getValue_middle,arraylist
13307000,131,6.53,450480,getValue_middle,vector
10998000,131,5.02,382024,getValue_last,arraylist
10998000,131,4.18,416188,getValue_last,vector
5775000,132,3.03,259924,insert,arraylist
5775000,132,2.35,259512,insert,vector
12491000,132,6.22,436140,removeValue_first,arraylist
12491000,132,6.79,453880,removeValue_first,vector
21139000,132,10.84,835676,removeValue_middle,arraylist
21139000,132,10.56,851908,removeValue_middle,vector
