Taille,Test,CPU,Mem,Action,Structure
1943700,39,6.13,155768,getValue_middle,linkedlist
1943700,39,0.85,113376,getValue_middle,vector
2128900,39,1.20,134316,getValue_last,arraylist
2128900,39,6.35,163612,getValue_last,linkedlist
2128900,39,1.13,124000,getValue_last,vector
1496600,40,0.93,112012,insert,arraylist
1496600,40,5.01,131136,insert,linkedlist
1496600,40,0.70,109756,insert,vector
1156000,40,0.40,72748,removeValue_first,arraylist
1156000,40,4.01,114352,removeValue_first,linkedlist
1156000,40,0.38,71748,removeValue_first,vector
2266300,40,1.26,136344,removeValue_middle,arraylist
2266300,40,6.66,169988,removeValue_middle,linkedlist
2266300,40,1.09,124244,removeValue_middle,vector
647400,40,0.31,68732,removeValue_last,arraylist
647400,40,1.99,93392,removeValue_last,linkedlist
647400,40,0.26,53972,removeValue_last,vector
2879200,40,1.55,159372,changeValue_first,arraylist
2879200,40,16.01,234672,changeValue_first,linkedlist
2879200,40,1.31,159052,changeValue_first,vector
3219000,40,1.60,162384,changeValue_middle,arraylist
3219000,40,16.23,228712,changeValue_middle,linkedlist
3219000,40,1.35,159056,changeValue_middle,vector
2571200,40,1.22,132652,changeValue_last,arraylist
2571200,40,6.35,182288,changeValue_last,linkedlist
2571200,40,1.10,122120,changeValue_last,vector
1272800,40,0.45,84988,getValue_first,arraylist
1272800,40,3.64,115008,getValue_first,linkedlist
1272800,40,0.32,70624,getValue_first,vector
2302900,40,1.21,132472,getValue_middle,arraylist
2302900,40,6.49,175772,getValue_middle,linkedlist
2302900,40,1.14,121940,getValue_middle,vector
77700,40,0.18,43380,getValue_last,arraylist
77700,40,0.19,43200,getValue_last,linkedlist
77700,40,0.15,39148,getValue_last,vector
1769700,41,0.94,116120,insert,arraylist
1769700,41,5.01,127132,insert,linkedlist
1769700,41,0.87,109832,insert,vector
455000,41,0.23,54188,removeValue_first,arraylist
455000,41,0.26,60244,removeValue_first,linkedlist
455000,41,0.21,52028,removeValue_first,vector
173900,41,0.24,43696,removeValue_middle,arraylist
173900,41,0.28,43752,removeValue_middle,linkedlist
173900,41,0.21,49392,removeValue_middle,vector
1224700,41,0.39,87288,removeValue_last,arraylist
1224700,41,3.91,114300,removeValue_last,linkedlist
1224700,41,0.36,74436,removeValue_last,vector
2132600,41,1.28,136564,changeValue_first,arraylist
2132600,41,6.29,165756,changeValue_first,linkedlist
2132600,41,1.07,125900,changeValue_first,vector
1007400,41,0.37,70804,changeValue_middle,arraylist
1007400,41,3.23,103584,changeValue_middle,linkedlist
1007400,41,0.34,68752,changeValue_middle,vector
794200,41,0.32,70744,changeValue_last,arraylist
794200,41,2.17,94344,changeValue_last,linkedlist
794200,41,0.31,65708,changeValue_last,vector
15500,41,0.12,40436,getValue_first,arraylist
15500,41,0.15,42468,getValue_first,linkedlist
15500,41,0.15,42836,getValue_first,vector
2572500,41,1.18,134576,getValue_middle,arraylist
2572500,41,6.54,182628,getValue_middle,linkedlist
2572500,41,1.10,126144,getValue_middle,vector
125200,41,0.17,45536,getValue_last,arraylist
125200,41,0.22,45000,getValue_last,linkedlist
125200,41,0.21,41624,getValue_last,vector
1189300,42,0.37,76724,insert,arraylist
1189300,42,3.75,116480,insert,linkedlist
1189300,42,0.36,68264,insert,vector
501200,42,0.28,58300,removeValue_first,arraylist
501200,42,0.22,62292,removeValue_first,linkedlist
501200,42,0.24,55676,removeValue_first,vector
420900,42,0.24,56196,removeValue_middle,arraylist
420900,42,0.24,54324,removeValue_middle,linkedlist
420900,42,0.23,53640,removeValue_middle,vector
705600,42,0.32,62628,removeValue_last,arraylist
705600,42,2.18,93840,removeValue_last,linkedlist
705600,42,0.29,64312,removeValue_last,vector
1157500,42,0.37,74880,changeValue_first,arraylist
1157500,42,3.78,116904,changeValue_first,linkedlist
1157500,42,0.34,68576,changeValue_first,vector
1299100,42,0.40,83304,changeValue_middle,arraylist
1299100,42,4.02,116760,changeValue_middle,linkedlist
1299100,42,0.36,72604,changeValue_middle,vector
668000,42,0.31,62604,changeValue_last,arraylist
668000,42,2.03,96388,changeValue_last,linkedlist
668000,42,0.31,63756,changeValue_last,vector
2130600,42,1.16,132516,getValue_first,arraylist
2130600,42,6.53,168068,getValue_first,linkedlist
2130600,42,1.14,123880,getValue_first,vector
910100,42,0.35,70932,getValue_middle,arraylist
910100,42,2.98,103388,getValue_middle,linkedlist
910100,42,0.30,68128,getValue_middle,vector
481300,42,0.28,57536,getValue_last,arraylist
481300,42,0.25,60212,getValue_last,linkedlist
481300,42,0.22,51728,getValue_last,vector
454200,43,0.24,54028,insert,arraylist
454200,43,0.25,56380,insert,linkedlist
454200,43,0.25,51920,insert,vector
2346600,43,1.19,132412,removeValue_first,arraylist
2346600,43,6.53,171580,removeValue_first,linkedlist
2346600,43,1.11,125828,removeValue_first,vector
3183500,43,1.65,165376,removeValue_middle,arraylist
3183500,43,16.56,228508,removeValue_middle,linkedlist
3183500,43,1.47,152676,removeValue_middle,vector
1549000,43,0.91,112208,removeValue_last,arraylist
1549000,43,5.15,133512,removeValue_last,linkedlist
1549000,43,0.73,110080,removeValue_last,vector
832700,43,0.34,74668,changeValue_first,arraylist
832700,43,2.18,94116,changeValue_first,linkedlist
832700,43,0.32,64456,changeValue_first,vector
1124900,43,0.37,76520,changeValue_middle,arraylist
1124900,43,3.75,120220,changeValue_middle,linkedlist
1124900,43,0.36,68576,changeValue_middle,vector
686600,43,0.28,62584,changeValue_last,arraylist
686600,43,2.16,94532,changeValue_last,linkedlist
686600,43,0.31,62248,changeValue_last,vector
344400,43,0.21,50040,getValue_first,arraylist
344400,43,0.24,51828,getValue_first,linkedlist
344400,43,0.21,53660,getValue_first,vector
1681300,43,0.94,113824,getValue_middle,arraylist
1681300,43,5.06,129716,getValue_middle,linkedlist
1681300,43,0.86,113752,getValue_middle,vector
2025800,43,1.18,134504,getValue_last,arraylist
2025800,43,6.48,166024,getValue_last,linkedlist
2025800,43,0.85,109768,getValue_last,vector
3126300,44,1.44,161244,insert,arraylist
3126300,44,15.67,236300,insert,linkedlist
3126300,44,1.53,155036,insert,vector
718300,44,0.31,64372,removeValue_first,arraylist
718300,44,2.29,96172,removeValue_first,linkedlist
718300,44,0.30,62368,removeValue_first,vector
2200600,44,1.27,132544,removeValue_middle,arraylist
2200600,44,6.49,165620,removeValue_middle,linkedlist
2200600,44,1.09,124020,removeValue_middle,vector
1863300,44,1.00,126416,removeValue_last,arraylist
1863300,44,6.34,156996,removeValue_last,linkedlist
1863300,44,0.90,115764,removeValue_last,vector
1083100,44,0.41,72904,changeValue_first,arraylist
1083100,44,3.04,105400,changeValue_first,linkedlist
1083100,44,0.37,68460,changeValue_first,vector
1788200,44,0.88,114008,changeValue_middle,arraylist
1788200,44,6.57,155388,changeValue_middle,linkedlist
1788200,44,0.84,109708,changeValue_middle,vector
1138600,44,0.39,72920,changeValue_last,arraylist
1138600,44,3.96,116116,changeValue_last,linkedlist
1138600,44,0.37,68544,changeValue_last,vector
618800,44,0.32,60224,getValue_first,arraylist
618800,44,2.05,91844,getValue_first,linkedlist
618800,44,0.27,60008,getValue_first,vector
696000,44,0.32,68512,getValue_middle,arraylist
696000,44,2.06,94080,getValue_middle,linkedlist
696000,44,0.29,66520,getValue_middle,vector
401600,44,0.26,60204,getValue_last,arraylist
401600,44,0.27,54344,getValue_last,linkedlist
401600,44,0.26,53516,getValue_last,vector
733600,45,0.34,62532,insert,arraylist
733600,45,2.28,96376,insert,linkedlist
733600,45,0.32,62412,insert,vector
3125200,45,1.63,159032,removeValue_first,arraylist
3125200,45,16.55,234392,removeValue_first,linkedlist
3125200,45,1.54,158728,removeValue_first,vector
2450100,45,1.30,132820,removeValue_middle,arraylist
2450100,45,6.79,181940,removeValue_middle,linkedlist
2450100,45,1.10,122172,removeValue_middle,vector
83400,45,0.17,39188,removeValue_last,arraylist
83400,45,0.18,47332,removeValue_last,linkedlist
83400,45,0.19,41328,removeValue_last,vector
2689000,45,1.40,144748,changeValue_first,arraylist
2689000,45,6.64,186376,changeValue_first,linkedlist
2689000,45,1.12,144712,changeValue_first,vector
1702300,45,0.95,113856,changeValue_middle,arraylist
1702300,45,5.14,127156,changeValue_middle,linkedlist
1702300,45,0.79,112008,changeValue_middle,vector
1890200,45,1.02,123564,changeValue_last,arraylist
1890200,45,6.47,155800,changeValue_last,linkedlist
1890200,45,0.91,109804,changeValue_last,vector
1156000,45,0.40,76312,getValue_first,arraylist
1156000,45,3.82,115096,getValue_first,linkedlist
1156000,45,0.35,70496,getValue_first,vector
2402300,45,1.18,135888,getValue_middle,arraylist
2402300,45,6.24,177916,getValue_middle,linkedlist
2402300,45,1.03,122276,getValue_middle,vector
2432900,45,1.24,138304,getValue_last,arraylist
2432900,45,6.56,182276,getValue_last,linkedlist
2432900,45,1.12,121860,getValue_last,vector
2797400,46,1.43,161408,insert,arraylist
2797400,46,15.84,233908,insert,linkedlist
2797400,46,1.49,158872,insert,vector
668500,46,0.35,62548,removeValue_first,arraylist
668500,46,2.10,92080,removeValue_first,linkedlist
668500,46,0.29,63596,removeValue_first,vector
161700,46,0.20,43884,removeValue_middle,arraylist
161700,46,0.20,43916,removeValue_middle,linkedlist
161700,46,0.23,43688,removeValue_middle,vector
1733400,46,0.92,113900,removeValue_last,arraylist
1733400,46,5.13,131652,removeValue_last,linkedlist
1733400,46,0.90,113480,removeValue_last,vector
591100,46,0.30,64408,changeValue_first,arraylist
591100,46,0.26,64460,changeValue_first,linkedlist
591100,46,0.22,57244,changeValue_first,vector
141900,46,0.19,47652,changeValue_middle,arraylist
141900,46,0.20,45308,changeValue_middle,linkedlist
141900,46,0.20,45540,changeValue_middle,vector
2781700,46,1.48,159248,changeValue_last,arraylist
2781700,46,16.18,230408,changeValue_last,linkedlist
2781700,46,1.38,154728,changeValue_last,vector
2671500,46,1.40,142744,getValue_first,arraylist
2671500,46,6.31,187520,getValue_first,linkedlist
2671500,46,1.22,142868,getValue_first,vector
2505400,46,1.32,136524,getValue_middle,arraylist
2505400,46,6.64,183692,getValue_middle,linkedlist
2505400,46,1.13,122148,getValue_middle,vector
2748400,46,1.45,163540,getValue_last,arraylist
2748400,46,16.60,228888,getValue_last,linkedlist
2748400,46,1.40,159052,getValue_last,vector
852100,47,0.34,72624,insert,arraylist
852100,47,2.89,106268,insert,linkedlist
852100,47,0.31,68384,insert,vector
2108100,47,1.32,136396,removeValue_first,arraylist
2108100,47,6.41,167372,removeValue_first,linkedlist
2108100,47,1.07,123936,removeValue_first,vector
2455700,47,1.20,136512,removeValue_middle,arraylist
2455700,47,6.60,181844,removeValue_middle,linkedlist
2455700,47,1.07,123808,removeValue_middle,vector
15900,47,0.13,38828,removeValue_last,arraylist
15900,47,0.16,38740,removeValue_last,linkedlist
15900,47,0.16,38468,removeValue_last,vector
2917200,47,1.51,163128,changeValue_first,arraylist
2917200,47,16.19,234572,changeValue_first,linkedlist
2917200,47,1.40,156992,changeValue_first,vector
2823600,47,1.38,163108,changeValue_middle,arraylist
2823600,47,15.86,234384,changeValue_middle,linkedlist
2823600,47,1.42,152984,changeValue_middle,vector
2018900,47,1.19,138748,changeValue_last,arraylist
2018900,47,6.60,163800,changeValue_last,linkedlist
2018900,47,0.90,113888,changeValue_last,vector
2022900,47,1.22,138360,getValue_first,arraylist
2022900,47,6.45,161592,getValue_first,linkedlist
2022900,47,0.91,109928,getValue_first,vector
185400,47,0.21,47584,getValue_middle,arraylist
185400,47,0.21,43816,getValue_middle,linkedlist
185400,47,0.20,45572,getValue_middle,vector
560400,47,0.31,60408,getValue_last,arraylist
560400,47,0.24,60276,getValue_last,linkedlist
560400,47,0.24,53900,getValue_last,vector
2281900,48,1.23,132744,insert,arraylist
2281900,48,6.51,174164,insert,linkedlist
2281900,48,1.07,125976,insert,vector
1642200,48,0.89,111884,removeValue_first,arraylist
1642200,48,4.79,128916,removeValue_first,linkedlist
1642200,48,0.88,110020,removeValue_first,vector
1398800,48,0.43,85196,removeValue_middle,arraylist
1398800,48,3.98,114568,removeValue_middle,linkedlist
1398800,48,0.41,85156,removeValue_middle,vector
3124500,48,1.49,163272,removeValue_last,arraylist
3124500,48,17.15,232916,removeValue_last,linkedlist
3124500,48,1.41,155012,removeValue_last,vector
3170500,48,1.54,159348,changeValue_first,arraylist
3170500,48,16.27,236692,changeValue_first,linkedlist
3170500,48,1.52,156764,changeValue_first,vector
2880800,48,1.55,159568,changeValue_middle,arraylist
2880800,48,17.44,228788,changeValue_middle,linkedlist
2880800,48,1.33,159160,changeValue_middle,vector
600300,48,0.32,62412,changeValue_last,arraylist
600300,48,0.26,64232,changeValue_last,linkedlist
600300,48,0.26,57420,changeValue_last,vector
425400,48,0.23,58048,getValue_first,arraylist
425400,48,0.25,57716,getValue_first,linkedlist
425400,48,0.23,53772,getValue_first,vector
1320100,48,0.45,91088,getValue_middle,arraylist
1320100,48,3.94,118060,getValue_middle,linkedlist
1320100,48,0.39,88956,getValue_middle,vector
1340000,48,0.45,91172,getValue_last,arraylist
1340000,48,3.78,115020,getValue_last,linkedlist
1340000,48,0.40,86956,getValue_last,vector
138800,49,0.20,45492,insert,arraylist
138800,49,0.19,47368,insert,linkedlist
138800,49,0.18,41600,insert,vector
156100,49,0.20,47584,removeValue_first,arraylist
156100,49,0.21,43396,removeValue_first,linkedlist
156100,49,0.22,47692,removeValue_first,vector
2135800,49,1.18,136484,removeValue_middle,arraylist
2135800,49,6.41,170028,removeValue_middle,linkedlist
2135800,49,1.03,124104,removeValue_middle,vector
2396000,49,1.24,132736,removeValue_last,arraylist
2396000,49,6.68,174172,removeValue_last,linkedlist
2396000,49,1.06,123964,removeValue_last,vector
1295700,49,0.45,87112,changeValue_first,arraylist
1295700,49,4.03,114808,changeValue_first,linkedlist
1295700,49,0.37,74528,changeValue_first,vector
2828000,49,1.43,161456,changeValue_middle,arraylist
2828000,49,16.76,236656,changeValue_middle,linkedlist
2828000,49,1.36,154956,changeValue_middle,vector
1393700,49,0.47,85080,changeValue_last,arraylist
1393700,49,3.89,114948,changeValue_last,linkedlist
1393700,49,0.44,89036,changeValue_last,vector
1999500,49,1.01,124304,getValue_first,arraylist
1999500,49,6.34,163812,getValue_first,linkedlist
1999500,49,0.89,115856,getValue_first,vector
2355300,49,1.23,136116,getValue_middle,arraylist
2355300,49,6.44,178220,getValue_middle,linkedlist
2355300,49,1.12,123880,getValue_middle,vector
107500,49,0.18,41464,getValue_last,arraylist
107500,49,0.19,45360,getValue_last,linkedlist
107500,49,0.18,41592,getValue_last,vector
1961600,50,0.92,124176,insert,arraylist
1961600,50,6.26,156744,insert,linkedlist
1961600,50,0.85,113836,insert,vector
1939000,50,1.06,120112,removeValue_first,arraylist
1939000,50,6.54,158036,removeValue_first,linkedlist
1939000,50,0.80,109864,removeValue_first,vector
1148400,50,0.37,74348,removeValue_middle,arraylist
1148400,50,3.63,115520,removeValue_middle,linkedlist
1148400,50,0.37,72400,removeValue_middle,vector
2104000,50,1.24,132540,removeValue_last,arraylist
2104000,50,6.42,165552,removeValue_last,linkedlist
2104000,50,0.99,122276,removeValue_last,vector
2527400,50,1.30,132716,changeValue_first,arraylist
2527400,50,6.43,183056,changeValue_first,linkedlist
2527400,50,1.07,119956,changeValue_first,vector
2373900,50,1.22,134752,changeValue_middle,arraylist
2373900,50,6.59,180468,changeValue_middle,linkedlist
2373900,50,1.01,122196,changeValue_middle,vector
1326500,50,0.45,91400,changeValue_last,arraylist
1326500,50,3.87,119696,changeValue_last,linkedlist
1326500,50,0.39,83092,changeValue_last,vector
797600,50,0.33,64484,getValue_first,arraylist
797600,50,2.30,90236,getValue_first,linkedlist
797600,50,0.30,62264,getValue_first,vector
1538500,50,0.81,109792,getValue_middle,arraylist
1538500,50,5.08,133248,getValue_middle,linkedlist
1538500,50,0.83,111648,getValue_middle,vector
1431900,50,0.87,109840,getValue_last,arraylist
1431900,50,4.91,129120,getValue_last,linkedlist
1431900,50,0.40,84756,getValue_last,vector
2419700,51,1.27,132748,insert,arraylist
2419700,51,6.31,174260,insert,linkedlist
2419700,51,1.18,125380,insert,vector
1148400,51,0.36,75840,removeValue_first,arraylist
1148400,51,4.08,116468,removeValue_first,linkedlist
1148400,51,0.32,68628,removeValue_first,vector
2487200,51,1.16,132372,removeValue_middle,arraylist
2487200,51,6.59,180224,removeValue_middle,linkedlist
2487200,51,1.09,120016,removeValue_middle,vector
1115700,51,0.41,74520,removeValue_last,arraylist
1115700,51,4.00,117644,removeValue_last,linkedlist
1115700,51,0.36,70356,removeValue_last,vector
2407800,51,1.25,132888,changeValue_first,arraylist
2407800,51,6.47,175876,changeValue_first,linkedlist
2407800,51,1.13,125296,changeValue_first,vector
45100,51,0.18,43072,changeValue_middle,arraylist
45100,51,0.17,39212,changeValue_middle,linkedlist
45100,51,0.17,43100,changeValue_middle,vector
1259100,51,0.41,83048,changeValue_last,arraylist
1259100,51,4.17,119128,changeValue_last,linkedlist
1259100,51,0.38,72468,changeValue_last,vector
1234200,51,0.41,85076,getValue_first,arraylist
1234200,51,3.89,118728,getValue_first,linkedlist
1234200,51,0.35,70248,getValue_first,vector
1391600,51,0.48,85116,getValue_middle,arraylist
1391600,51,3.80,117976,getValue_middle,linkedlist
1391600,51,0.42,84692,getValue_middle,vector
45600,51,0.18,40780,getValue_last,arraylist
45600,51,0.16,40964,getValue_last,linkedlist
45600,51,0.19,41032,getValue_last,vector
251200,52,0.23,45716,insert,arraylist
251200,52,0.22,51532,insert,linkedlist
251200,52,0.20,47800,insert,vector
2867100,52,1.51,162600,removeValue_first,arraylist
2867100,52,16.27,232512,removeValue_first,linkedlist
2867100,52,1.49,156860,removeValue_first,vector
39400,52,0.16,40968,removeValue_middle,arraylist
39400,52,0.16,39304,removeValue_middle,linkedlist
39400,52,0.18,38968,removeValue_middle,vector
1224400,52,0.41,87032,removeValue_last,arraylist
1224400,52,4.05,117144,removeValue_last,linkedlist
1224400,52,0.35,72520,removeValue_last,vector
422400,52,0.25,54316,changeValue_first,arraylist
422400,52,0.22,60308,changeValue_first,linkedlist
422400,52,0.22,55864,changeValue_first,vector
3261400,52,1.52,161188,changeValue_middle,arraylist
3261400,52,16.35,232228,changeValue_middle,linkedlist
3261400,52,1.43,152852,changeValue_middle,vector
831800,52,0.35,68996,changeValue_last,arraylist
831800,52,2.07,94368,changeValue_last,linkedlist
831800,52,0.33,64484,changeValue_last,vector
2407400,52,1.21,132636,getValue_first,arraylist
2407400,52,6.76,174516,getValue_first,linkedlist
2407400,52,1.14,121848,getValue_first,vector
3274000,52,1.51,162932,getValue_middle,arraylist
3274000,52,16.69,236492,getValue_middle,linkedlist
3274000,52,1.44,154968,getValue_middle,vector
362600,52,0.22,53912,getValue_last,arraylist
362600,52,0.21,56288,getValue_last,linkedlist
362600,52,0.23,53876,getValue_last,vector
835700,53,0.37,68484,insert,arraylist
835700,53,2.21,94372,insert,linkedlist
835700,53,0.32,66500,insert,vector
2738000,53,1.56,163140,removeValue_first,arraylist
2738000,53,16.23,230620,removeValue_first,linkedlist
2738000,53,1.41,154988,removeValue_first,vector
2839600,53,1.49,159320,removeValue_middle,arraylist
2839600,53,15.50,230268,removeValue_middle,linkedlist
2839600,53,1.37,158932,removeValue_middle,vector
1879400,53,1.04,120396,removeValue_last,arraylist
1879400,53,6.13,153676,removeValue_last,linkedlist
1879400,53,0.76,115576,removeValue_last,vector
240100,53,0.22,45776,changeValue_first,arraylist
240100,53,0.23,51872,changeValue_first,linkedlist
240100,53,0.21,49664,changeValue_first,vector
2511300,53,1.27,136540,changeValue_middle,arraylist
2511300,53,6.51,178232,changeValue_middle,linkedlist
2511300,53,0.99,124080,changeValue_middle,vector
21400,53,0.15,40808,changeValue_last,arraylist
21400,53,0.14,40800,changeValue_last,linkedlist
21400,53,0.15,42872,changeValue_last,vector
2935600,53,1.36,159012,getValue_first,arraylist
2935600,53,15.64,228704,getValue_first,linkedlist
2935600,53,1.32,157036,getValue_first,vector
1120800,53,0.38,74416,getValue_middle,arraylist
1120800,53,4.13,121300,getValue_middle,linkedlist
1120800,53,0.34,68304,getValue_middle,vector
2510400,53,1.32,136780,getValue_last,arraylist
2510400,53,6.36,177376,getValue_last,linkedlist
2510400,53,1.08,121868,getValue_last,vector
373500,54,0.24,51892,insert,arraylist
373500,54,0.23,56064,insert,linkedlist
373500,54,0.23,52916,insert,vector
2482600,54,1.30,136544,removeValue_first,arraylist
2482600,54,6.62,180512,removeValue_first,linkedlist
2482600,54,1.14,125868,removeValue_first,vector
1631000,54,0.91,109844,removeValue_middle,arraylist
1631000,54,5.11,126528,removeValue_middle,linkedlist
1631000,54,0.89,109768,removeValue_middle,vector
1961400,54,0.99,120484,removeValue_last,arraylist
1961400,54,6.47,157728,removeValue_last,linkedlist
1961400,54,0.90,113636,removeValue_last,vector
1970900,54,0.98,122164,changeValue_first,arraylist
1970900,54,6.06,156616,changeValue_first,linkedlist
1970900,54,0.87,113368,changeValue_first,vector
880600,54,0.33,68584,changeValue_middle,arraylist
880600,54,2.97,101408,changeValue_middle,linkedlist
880600,54,0.33,68412,changeValue_middle,vector
548800,54,0.30,60424,changeValue_last,arraylist
548800,54,0.24,58456,changeValue_last,linkedlist
548800,54,0.26,57900,changeValue_last,vector
478600,54,0.29,54308,getValue_first,arraylist
478600,54,0.24,56364,getValue_first,linkedlist
478600,54,0.21,51628,getValue_first,vector
931300,54,0.36,70532,getValue_middle,arraylist
931300,54,3.15,107520,getValue_middle,linkedlist
931300,54,0.30,64280,getValue_middle,vector
510700,54,0.27,54380,getValue_last,arraylist
510700,54,0.24,58376,getValue_last,linkedlist
510700,54,0.22,51864,getValue_last,vector
2717300,55,1.38,143056,insert,arraylist
2717300,55,16.27,230576,insert,linkedlist
2717300,55,1.43,155008,insert,vector
2469000,55,1.26,136528,removeValue_first,arraylist
2469000,55,6.65,182096,removeValue_first,linkedlist
2469000,55,1.10,125992,removeValue_first,vector
329800,55,0.23,48004,removeValue_middle,arraylist
329800,55,0.24,52156,removeValue_middle,linkedlist
329800,55,0.22,49820,removeValue_middle,vector
2786600,55,1.40,161348,removeValue_last,arraylist
2786600,55,16.73,232592,removeValue_last,linkedlist
2786600,55,1.36,153024,removeValue_last,vector
3221500,55,1.51,161380,changeValue_first,arraylist
3221500,55,16.42,230952,changeValue_first,linkedlist
3221500,55,1.41,159124,changeValue_first,vector
1847200,55,0.97,120400,changeValue_middle,arraylist
1847200,55,6.41,153352,changeValue_middle,linkedlist
1847200,55,0.84,113716,changeValue_middle,vector
2582600,55,1.22,132856,changeValue_last,arraylist
2582600,55,6.54,188488,changeValue_last,linkedlist
2582600,55,1.04,123972,changeValue_last,vector
1407000,55,0.44,84960,getValue_first,arraylist
1407000,55,3.75,114664,getValue_first,linkedlist
1407000,55,0.40,90960,getValue_first,vector
2206800,55,1.24,134244,getValue_middle,arraylist
2206800,55,6.36,167712,getValue_middle,linkedlist
2206800,55,1.07,120128,getValue_middle,vector
25900,55,0.17,41004,getValue_last,arraylist
25900,55,0.17,38852,getValue_last,linkedlist
25900,55,0.18,42820,getValue_last,vector
2813200,56,1.58,159368,insert,arraylist
2813200,56,16.11,231672,insert,linkedlist
2813200,56,1.44,154856,insert,vector
1298500,56,0.45,83132,removeValue_first,arraylist
1298500,56,3.99,120980,removeValue_first,linkedlist
1298500,56,0.38,70612,removeValue_first,vector
1906700,56,0.93,120136,removeValue_middle,arraylist
1906700,56,6.06,154160,removeValue_middle,linkedlist
1906700,56,0.87,111984,removeValue_middle,vector
2388400,56,1.24,136380,removeValue_last,arraylist
2388400,56,6.30,177336,removeValue_last,linkedlist
2388400,56,1.04,125840,removeValue_last,vector
2054800,56,1.12,132680,changeValue_first,arraylist
2054800,56,6.51,163676,changeValue_first,linkedlist
2054800,56,1.07,122376,changeValue_first,vector
2362700,56,1.22,132504,changeValue_middle,arraylist
2362700,56,6.43,177488,changeValue_middle,linkedlist
2362700,56,1.06,123332,changeValue_middle,vector
3034200,56,1.42,161312,changeValue_last,arraylist
3034200,56,15.81,230584,changeValue_last,linkedlist
3034200,56,1.39,154976,changeValue_last,vector
2590500,56,1.18,132652,getValue_first,arraylist
2590500,56,6.62,188472,getValue_first,linkedlist
2590500,56,1.20,123912,getValue_first,vector
121700,56,0.19,43528,getValue_middle,arraylist
121700,56,0.19,44852,getValue_middle,linkedlist
121700,56,0.22,45308,getValue_middle,vector
1757700,56,0.91,113800,getValue_last,arraylist
1757700,56,5.21,131168,getValue_last,linkedlist
1757700,56,0.98,109916,getValue_last,vector
2270600,57,1.27,132372,insert,arraylist
2270600,57,6.74,173536,insert,linkedlist
2270600,57,1.09,120088,insert,vector
1948400,57,1.02,124056,removeValue_first,arraylist
1948400,57,6.30,161376,removeValue_first,linkedlist
1948400,57,0.96,111652,removeValue_first,vector
3145900,57,1.62,163072,removeValue_middle,arraylist
3145900,57,16.18,228500,removeValue_middle,linkedlist
3145900,57,1.38,154884,removeValue_middle,vector
2335400,57,1.15,136484,removeValue_last,arraylist
2335400,57,6.23,169248,removeValue_last,linkedlist
2335400,57,1.06,119876,removeValue_last,vector
2201600,57,1.31,134696,changeValue_first,arraylist
2201600,57,6.48,168348,changeValue_first,linkedlist
2201600,57,1.03,122092,changeValue_first,vector
770700,57,0.30,64052,changeValue_middle,arraylist
770700,57,2.13,90348,changeValue_middle,linkedlist
770700,57,0.26,66016,changeValue_middle,vector
601700,57,0.28,60436,changeValue_last,arraylist
601700,57,0.22,62524,changeValue_last,linkedlist
601700,57,0.24,54024,changeValue_last,vector
1739200,57,0.90,113924,getValue_first,arraylist
1739200,57,5.05,127964,getValue_first,linkedlist
1739200,57,0.82,109672,getValue_first,vector
1749100,57,0.91,110128,getValue_middle,arraylist
1749100,57,6.60,155704,getValue_middle,linkedlist
1749100,57,0.85,113580,getValue_middle,vector
1686200,57,0.92,110120,getValue_last,arraylist
1686200,57,5.44,132116,getValue_last,linkedlist
1686200,57,0.79,111592,getValue_last,vector
117300,58,0.20,45152,insert,arraylist
117300,58,0.19,43564,insert,linkedlist
117300,58,0.18,41608,insert,vector
3252100,58,1.66,163036,removeValue_first,arraylist
3252100,58,16.61,230216,removeValue_first,linkedlist
3252100,58,1.55,156156,removeValue_first,vector
2552000,58,1.32,136180,removeValue_middle,arraylist
2552000,58,6.33,183700,removeValue_middle,linkedlist
2552000,58,1.13,122252,removeValue_middle,vector
2975300,58,1.50,159080,removeValue_last,arraylist
2975300,58,15.93,228548,removeValue_last,linkedlist
2975300,58,1.44,158716,removeValue_last,vector
2190700,58,1.18,136620,changeValue_first,arraylist
2190700,58,6.54,171448,changeValue_first,linkedlist
2190700,58,1.07,124120,changeValue_first,vector
1172000,58,0.39,74752,changeValue_middle,arraylist
1172000,58,3.63,120508,changeValue_middle,linkedlist
1172000,58,0.31,68540,changeValue_middle,vector
1789300,58,0.88,110004,changeValue_last,arraylist
1789300,58,5.05,130636,changeValue_last,linkedlist
1789300,58,0.90,111612,changeValue_last,vector
2450200,58,1.31,136316,getValue_first,arraylist
2450200,58,6.62,181392,getValue_first,linkedlist
2450200,58,1.16,122068,getValue_first,vector
1894100,58,1.02,122352,getValue_middle,arraylist
1894100,58,6.34,157460,getValue_middle,linkedlist
1894100,58,0.86,112876,getValue_middle,vector
1444300,58,0.96,115964,getValue_last,arraylist
1444300,58,4.94,129400,getValue_last,linkedlist
1444300,58,0.47,91028,getValue_last,vector
983300,59,0.40,70596,insert,arraylist
983300,59,2.93,104728,insert,linkedlist
983300,59,0.33,69712,insert,vector
3097800,59,1.70,161084,removeValue_first,arraylist
3097800,59,17.05,234584,removeValue_first,linkedlist
3097800,59,1.40,158792,removeValue_first,vector
3217500,59,1.54,163304,removeValue_middle,arraylist
3217500,59,16.16,230360,removeValue_middle,linkedlist
